train_hd_metric_dice,valid_hd_metric_dice,all_hd_metric_dice,train_hd_metric_dice_hd,valid_hd_metric_dice_hd,all_hd_metric_dice_hd
1.6625703849682212,6.164414002968976,3.9134921939685987,2.9189495983682123,13.152946437965905,8.035948018167058
1.9125703849682212,8.774964387392123,5.343767386180172,2.40860340379199,14.866068747318506,8.637336075555249
1.5606601717798214,8.660254037844387,5.110457104812104,2.5751407699364424,8.306623862918075,5.440882316427259
1.9125703849682212,8.660254037844387,5.286412211406304,3.23167882945871,13.152946437965905,8.192312633712309
1.2071067811865475,8.660254037844387,4.933680409515468,2.1441228056353685,13.152946437965905,7.648534621800637
1.9327095881821237,8.774964387392123,5.3538369877871235,2.40860340379199,13.152946437965905,7.780774920878947
1.4571067811865475,8.660254037844387,5.058680409515468,2.103553390593274,13.152946437965905,7.628249914279589
1.2071067811865475,8.660254037844387,4.933680409515468,2.732050807568877,14.866068747318506,8.799059777443691
2.1827095881821235,8.774964387392123,5.478836987787123,2.223582116934314,13.152946437965905,7.688264277450109
1.2071067811865475,8.660254037844387,4.933680409515468,2.23606797749979,9.1104335791443,5.6732507783220445
1.766123775561495,8.660254037844387,5.213188906702941,2.1565948188265334,13.152946437965905,7.65477062839622
1.3901194830787669,8.660254037844387,5.025186760461577,2.4619588451128367,13.152946437965905,7.807452641539371
2.267766952966369,8.774964387392123,5.521365670179246,1.925042398159386,13.152946437965905,7.538994418062646
1.2071067811865475,9.486832980505138,5.346969880845843,1.9125703849682212,13.152946437965905,7.532758411467063
1.6827095881821237,8.660254037844387,5.171481813013256,2.103553390593274,13.152946437965905,7.628249914279589
1.4936728736720406,8.660254037844387,5.076963455758214,2.585604198162151,13.152946437965905,7.8692753180640285
1.5606601717798212,9.486832980505138,5.5237465761424795,2.2825991113092616,13.152946437965905,7.7177727746375835
1.5606601717798212,6.48074069840786,4.020700435093841,2.0306043737181163,9.1104335791443,5.570518976431208
1.1035533905932737,8.660254037844387,4.88190371421883,2.256495241331163,13.152946437965905,7.704720839648534
1.1035533905932737,8.660254037844387,4.88190371421883,2.6431488421002096,12.727922061357855,7.685535451729033
1.1035533905932737,8.660254037844387,4.88190371421883,2.368033988749895,13.152946437965905,7.7604902133579
1.2865660924854931,8.660254037844387,4.97341006516494,2.295385137588014,6.082762530298219,4.189073833943117
1.3106601717798212,6.164414002968976,3.7375370873743985,3.4688928031799575,13.152946437965905,8.310919620572932
1.2071067811865475,8.660254037844387,4.933680409515468,2.83113883008419,7.280109889280518,5.055624359682354
1.7071067811865475,10.816653826391969,6.261880303789258,2.1441228056353685,13.152946437965905,7.648534621800637
2.4062432586402616,8.660254037844387,5.533248648242324,2.077135507527588,13.152946437965905,7.615040972746747
1.2865660924854931,6.48074069840786,3.883653395446677,2.1441228056353685,13.152946437965905,7.648534621800637
