,train_metric_epoch_dice,valid_metric_epoch_dice,all_metric_epoch_dice,train_dice_metric_epoch_dice_hd,valid_dice_metric_epoch_dice_hd,all_dice_metric_epoch_dice_hd
160,0.9595636129379272,0.7410856485366821,0.9158679842948914,0.9589353799819946,0.732794463634491,0.9137071967124939
161,0.9504624009132385,0.7343360781669617,0.90723717212677,0.9619941711425781,0.745768666267395,0.9187490344047546
162,0.9610496163368225,0.7604940533638,0.9209384918212891,0.9473484754562378,0.7388591170310974,0.9056506156921387
163,0.9566407799720764,0.7337679266929626,0.9120661616325378,0.9488582611083984,0.7318342328071594,0.9054535031318665
164,0.9181178212165833,0.7142664194107056,0.8773475885391235,0.9552590847015381,0.7446250915527344,0.9131323099136353
165,0.9145684242248535,0.7536019086837769,0.882375180721283,0.9532797336578369,0.7339723110198975,0.9094182848930359
166,0.9188278913497925,0.7012270092964172,0.8753077387809753,0.8979763984680176,0.7213133573532104,0.862643837928772
167,0.9518818259239197,0.7407105565071106,0.9096475839614868,0.8944710493087769,0.7144455313682556,0.8584659695625305
168,0.8934466242790222,0.7450673580169678,0.8637707829475403,0.9283042550086975,0.7111595273017883,0.8848752975463867
169,0.9288646578788757,0.7205468416213989,0.8872011303901672,0.9201840758323669,0.736992597579956,0.8835458159446716
170,0.9587551355361938,0.7489550113677979,0.9167951941490173,0.9253332614898682,0.7318351864814758,0.8866336941719055
171,0.9617291688919067,0.7492601871490479,0.9192354083061218,0.8860423564910889,0.7015361189842224,0.8491411209106445
172,0.9592844843864441,0.7581630349159241,0.919060230255127,0.9213936924934387,0.7332290410995483,0.8837607502937317
173,0.9562892317771912,0.7547159790992737,0.9159746170043945,0.9368758201599121,0.7355221509933472,0.8966051340103149
174,0.9527224898338318,0.7427736520767212,0.9107327461242676,0.9472355842590332,0.7413250207901001,0.9060534834861755
175,0.9630987048149109,0.7522905468940735,0.9209370613098145,0.9439920783042908,0.7253704071044922,0.9002677798271179
176,0.9482091665267944,0.729796826839447,0.9045267105102539,0.9492928981781006,0.7450917959213257,0.9084526896476746
177,0.9523515105247498,0.7616179585456848,0.9142047762870789,0.9498665928840637,0.7425599098205566,0.9084053039550781
178,0.9568058848381042,0.7461988925933838,0.9146844744682312,0.9412860870361328,0.7334569096565247,0.899720311164856
179,0.9585287570953369,0.7376846075057983,0.914359986782074,0.9540784358978271,0.7420231103897095,0.9116673469543457
